2.129407318137242343e-04 2.197217288030043074e-04 2.467224102284298936e-04 2.946527148422812452e-04 3.559459905029243448e-04 4.243144022922708020e-04 5.040059429846075779e-04 5.942253498006611848e-04 6.903440202458627824e-04 7.685059809005072512e-04 9.977655747430672246e-04 7.569621272304276035e-04 6.752483308032219836e-04 5.904049022929905343e-04 4.998089083804801254e-04 4.212329276348636799e-04 3.450830124263316542e-04 2.903496704188087058e-04 2.315874521167684522e-04 1.879079681447215521e-04 1.439408454904139896e-04 1.122388598673508704e-04 9.067021426564973534e-05 7.718130005292268543e-05 6.624261554210619828e-05
1.720362891784850358e-04 1.701814703426655472e-04 1.932852153676100477e-04 2.313601729263741282e-04 2.876862969372129329e-04 3.476638003885007652e-04 4.214225079029572320e-04 5.017698843728895901e-04 5.932944676043668637e-04 6.770528545688167879e-04 7.569621272304276035e-04 9.772668525912515773e-04 7.493059128170396436e-04 6.718948232520433874e-04 5.816475048612376915e-04 4.963769940201729009e-04 4.169730298462938464e-04 3.529122871697398496e-04 2.840982649965338204e-04 2.319454232763345852e-04 1.823770378575185038e-04 1.415308800670850254e-04 1.138966407693277295e-04 9.239342625038461957e-05 7.724827435746037805e-05
1.299178920311019349e-04 1.275054154892007227e-04 1.470844178740958030e-04 1.828147401516521005e-04 2.282876243168659234e-04 2.813716725414449390e-04 3.465867386921810643e-04 4.185041516776068790e-04 5.051901301322375389e-04 5.829489709963258954e-04 6.752483308032219836e-04 7.493059128170396436e-04 9.816654497923624819e-04 7.565570368548393170e-04 6.747937276227989559e-04 5.889516494725912602e-04 4.997833196007645364e-04 4.296918824698058915e-04 3.482054058026068811e-04 2.874390370351540339e-04 2.273080869611223168e-04 1.823941197921435465e-04 1.476992680032466533e-04 1.198306066387422607e-04 9.733810039195380577e-05
1.029158522030522666e-04 1.031409116925742503e-04 1.207108642684533010e-04 1.503958238864530378e-04 1.880025190660303584e-04 2.345928676978171546e-04 2.892353915619726157e-04 3.532933355598856170e-04 4.287593219555866134e-04 5.048318781214666730e-04 5.904049022929905343e-04 6.718948232520433874e-04 7.565570368548393170e-04 9.940067067799984290e-04 7.626689757594478335e-04 6.848491300546837805e-04 5.932793462218771728e-04 5.122305037169831840e-04 4.279095872486582560e-04 3.570140069170932079e-04 2.899910509248130003e-04 2.288019972286608344e-04 1.822495101012349024e-04 1.451507968519125298e-04 1.130376275490966540e-04
8.913734069549919406e-05 8.489636437525129357e-05 9.451523416355901177e-05 1.136441556080741537e-04 1.449554827576088963e-04 1.849346657486837899e-04 2.335405388451789973e-04 2.901229100293293704e-04 3.571559205785529000e-04 4.212486419499613852e-04 4.998089083804801254e-04 5.816475048612376915e-04 6.747937276227989559e-04 7.626689757594478335e-04 1.000352344331223182e-03 7.763111346420812449e-04 6.961349702992921393e-04 6.116989696719680840e-04 5.207325422117614795e-04 4.409905924963863086e-04 3.639253933927158870e-04 2.899883966190142451e-04 2.337347742260733165e-04 1.945009117909377396e-04 1.606060500073431966e-04
7.271770063127127703e-05 6.664925703944599373e-05 7.777139698880554202e-05 9.495385916649943029e-05 1.227897640161036577e-04 1.516898309295546454e-04 1.905542068937833339e-04 2.354974718479028572e-04 2.948163143616902614e-04 3.481565332180900350e-04 4.212329276348636799e-04 4.963769940201729009e-04 5.889516494725912602e-04 6.848491300546837805e-04 7.763111346420812449e-04 1.025515306251566705e-03 7.995851789407662936e-04 7.256663528055640883e-04 6.346987068766222866e-04 5.423698390204642270e-04 4.535544979385564370e-04 3.649021063865434114e-04 2.988239570934654978e-04 2.471444186855887258e-04 2.021539101314454424e-04
4.063891772743169993e-05 4.232481333536405459e-05 5.518496176327695486e-05 6.766832875514301217e-05 9.181402566115917728e-05 1.208046109328746062e-04 1.540467243114235782e-04 1.883873908427218316e-04 2.357991169840492889e-04 2.821144507153983561e-04 3.450830124263316542e-04 4.169730298462938464e-04 4.997833196007645364e-04 5.932793462218771728e-04 6.961349702992921393e-04 7.995851789407662936e-04 1.040756166279971449e-03 8.222607796203082031e-04 7.420277330609205890e-04 6.440250069786465029e-04 5.485133958253378232e-04 4.466400984472612950e-04 3.632933835012379744e-04 2.981223142676712426e-04 2.395963333678218334e-04
2.116101508619007865e-05 2.422069206806580055e-05 3.877070317436070171e-05 5.417618160568358002e-05 7.415587186509511842e-05 9.811391832356744491e-05 1.222712579241722226e-04 1.550952446572005097e-04 1.937496648181906292e-04 2.333690327193433832e-04 2.903496704188087058e-04 3.529122871697398496e-04 4.296918824698058915e-04 5.122305037169831840e-04 6.116989696719680840e-04 7.256663528055640883e-04 8.222607796203082031e-04 1.081981216614896248e-03 8.622399372051095219e-04 7.734560228927408196e-04 6.732226726712101962e-04 5.625747580727135820e-04 4.649947911735350390e-04 3.858901370650994031e-04 3.136192311872334809e-04
6.580681817458891907e-06 9.093582164980240471e-06 2.628378605557486406e-05 4.016039330773516408e-05 5.379226997704177629e-05 6.979924933406495089e-05 9.207610275723772722e-05 1.197275937129853107e-04 1.543468405242664826e-04 1.842150433153567782e-04 2.315874521167684522e-04 2.840982649965338204e-04 3.482054058026068811e-04 4.279095872486582560e-04 5.207325422117614795e-04 6.346987068766222866e-04 7.420277330609205890e-04 8.622399372051095219e-04 1.133424804743313934e-03 9.089592679808347706e-04 8.202158155195338543e-04 7.045073353947284246e-04 5.945932522545336989e-04 4.965356837170701448e-04 3.989823031598301213e-04
-1.492875575765985691e-05 5.322859253201836724e-06 2.690732887799117710e-05 3.567734784135220220e-05 4.457789606736624598e-05 5.709402081498876310e-05 6.906525610586553596e-05 9.075482357492572387e-05 1.191783439218470049e-04 1.435414201679917215e-04 1.879079681447215521e-04 2.319454232763345852e-04 2.874390370351540339e-04 3.570140069170932079e-04 4.409905924963863086e-04 5.423698390204642270e-04 6.440250069786465029e-04 7.734560228927408196e-04 9.089592679808347706e-04 1.190545022273910682e-03 9.791295701730450864e-04 8.729909683392229631e-04 7.529023801675884453e-04 6.359880567965990909e-04 5.079884420088012125e-04
-3.917517559906785567e-05 -5.238033459417626214e-06 1.930947307528676661e-05 2.591371503388828384e-05 2.810473392619096026e-05 3.173342893738968551e-05 4.440648504970301388e-05 6.059995609014530064e-05 8.427829117704831521e-05 1.084864004284659162e-04 1.439408454904139896e-04 1.823770378575185038e-04 2.273080869611223168e-04 2.899910509248130003e-04 3.639253933927158870e-04 4.535544979385564370e-04 5.485133958253378232e-04 6.732226726712101962e-04 8.202158155195338543e-04 9.791295701730450864e-04 1.292501849667754494e-03 1.071028361207421089e-03 9.613550622151586979e-04 8.270130750595237326e-04 6.752115968216658697e-04
-4.396807592736317520e-05 -1.225867830772807757e-05 1.486268441641367927e-05 1.860911103445818919e-05 1.720607366639352248e-05 2.442429694865753265e-05 3.272459215864839671e-05 4.947984739170710884e-05 6.887295504363362799e-05 8.932329691378745949e-05 1.122388598673508704e-04 1.415308800670850254e-04 1.823941197921435465e-04 2.288019972286608344e-04 2.899883966190142451e-04 3.649021063865434114e-04 4.466400984472612950e-04 5.625747580727135820e-04 7.045073353947284246e-04 8.729909683392229631e-04 1.071028361207421089e-03 1.417659310488159638e-03 1.212541516286837423e-03 1.089085933673430507e-03 9.078950041829337647e-04
-4.220392161060819794e-05 -5.333331232333464208e-06 1.740526302490384911e-05 1.139803388089290999e-05 1.294040860781173476e-05 1.503187109740346265e-05 2.002558334602566478e-05 3.055516387024052573e-05 4.314801853144354505e-05 6.713530120412533511e-05 9.067021426564973534e-05 1.138966407693277295e-04 1.476992680032466533e-04 1.822495101012349024e-04 2.337347742260733165e-04 2.988239570934654978e-04 3.632933835012379744e-04 4.649947911735350390e-04 5.945932522545336989e-04 7.529023801675884453e-04 9.613550622151586979e-04 1.212541516286837423e-03 1.632814076397871980e-03 1.450934988085303976e-03 1.277040898093305789e-03
9.059716047776559096e-06 1.361956091819474464e-05 2.680878235317590388e-05 1.042644171305407950e-05 9.767672986348416560e-06 5.562465861420337810e-06 9.964995906725957701e-06 2.267619838759282313e-05 3.558368947799513176e-05 5.299964227063391959e-05 7.718130005292268543e-05 9.239342625038461957e-05 1.198306066387422607e-04 1.451507968519125298e-04 1.945009117909377396e-04 2.471444186855887258e-04 2.981223142676712426e-04 3.858901370650994031e-04 4.965356837170701448e-04 6.359880567965990909e-04 8.270130750595237326e-04 1.089085933673430507e-03 1.450934988085303976e-03 2.042383938638361093e-03 1.911891111935128899e-03
2.306170262962699147e-05 1.743787896284614702e-05 1.100230059212458682e-05 -9.039286671076147032e-06 -8.136356479366502612e-06 -8.076200927766524521e-06 1.037389884623354324e-05 1.256527634186093640e-05 3.564898483739968891e-05 4.410584234361808036e-05 6.624261554210619828e-05 7.724827435746037805e-05 9.733810039195380577e-05 1.130376275490966540e-04 1.606060500073431966e-04 2.021539101314454424e-04 2.395963333678218334e-04 3.136192311872334809e-04 3.989823031598301213e-04 5.079884420088012125e-04 6.752115968216658697e-04 9.078950041829337647e-04 1.277040898093305789e-03 1.911891111935128899e-03 3.174536236507404744e-03
